logz logzerr logvol nlive logl logwt insert_order
-1.137287645615494142e-01 1.104936390576488452e-02 -2.230264431414419324e+00 4.300000000000000000e+01 7.682901220025977056e-10 -5.991464546339691388e+00 nan
-1.109315599404840091e-01 1.028869689099732275e-02 -2.253794928824613297e+00 4.200000000000000000e+01 7.682915200328799017e-10 -5.991464546339690500e+00 nan
-1.081421578529012800e-01 1.057999549878439055e-02 -2.277892480403673758e+00 4.100000000000000000e+01 7.682930415608916133e-10 -5.991464546339688724e+00 nan
-1.053605148910203293e-01 1.082118458491263153e-02 -2.302585092994045457e+00 4.000000000000000000e+01 7.682931154714022296e-10 -5.991464546339688724e+00 nan
-1.025865880082909715e-01 1.046543656889294301e-02 -2.327902900978335410e+00 3.900000000000000000e+01 7.682946885618854457e-10 -5.991464546339686947e+00 nan
-9.982033451539673585e-02 1.030487107516804557e-02 -2.353878387381596049e+00 3.800000000000000000e+01 7.682992604842348765e-10 -5.991464546339682506e+00 nan
-9.706171207631292264e-02 9.219024800637281442e-03 -2.380546634463757361e+00 3.700000000000000000e+01 7.682997076381505504e-10 -5.991464546339681618e+00 nan
-9.431067870441897649e-02 8.815920499160734974e-03 -2.407945608651871794e+00 3.600000000000000000e+01 7.683010548429678974e-10 -5.991464546339680730e+00 nan
-9.156719275866408159e-02 1.011895299507322918e-02 -2.436116485618568195e+00 3.500000000000000000e+01 7.683017722120060171e-10 -5.991464546339679842e+00 nan
-8.883121293978529787e-02 1.108992432728368380e-02 -2.465104022491820590e+00 3.400000000000000000e+01 7.683019599880755383e-10 -5.991464546339680730e+00 nan
-8.610269828657726721e-02 1.133519433144781000e-02 -2.494956985641501923e+00 3.300000000000000000e+01 7.683021105669392671e-10 -5.991464546339680730e+00 nan
-8.338160817221262899e-02 1.130627522249192350e-02 -2.525728644308255610e+00 3.200000000000000000e+01 7.683026764723761641e-10 -5.991464546339679842e+00 nan
-8.066790230061240963e-02 1.071344547183407728e-02 -2.557477342622835881e+00 3.100000000000000000e+01 7.683028357056399026e-10 -5.991464546339679842e+00 nan
-7.796154070286552551e-02 1.119627222433418334e-02 -2.590267165445826691e+00 3.000000000000000000e+01 7.683042811149710823e-10 -5.991464546339678066e+00 nan
-7.526248373369658073e-02 1.046735994064955724e-02 -2.624168717121508010e+00 2.900000000000000000e+01 7.683065392831526670e-10 -5.991464546339676289e+00 nan
-7.257069206798125172e-02 1.064945782380832991e-02 -2.659260036932777904e+00 2.800000000000000000e+01 7.683070198338518490e-10 -5.991464546339674513e+00 nan
-6.988612669730837057e-02 1.142627471405448757e-02 -2.695627681103652584e+00 2.700000000000000000e+01 7.683085627732645580e-10 -5.991464546339672737e+00 nan
-6.720874892658809663e-02 1.168795277157640145e-02 -2.733368009086499573e+00 2.600000000000000000e+01 7.683095853980172034e-10 -5.991464546339671848e+00 nan
-6.453852037070535730e-02 1.171635311126035563e-02 -2.772588722239780701e+00 2.500000000000000000e+01 7.683098210222590951e-10 -5.991464546339670960e+00 nan
-6.187540295121781581e-02 1.222614838538122785e-02 -2.813410716760035957e+00 2.400000000000000000e+01 7.683101011363662890e-10 -5.991464546339671848e+00 nan
-5.921935889309774825e-02 1.153404861589328416e-02 -2.855970331178832033e+00 2.300000000000000000e+01 7.683103868243119606e-10 -5.991464546339670960e+00 nan
-5.657035072151701816e-02 1.144260371140520469e-02 -2.900422093749666086e+00 2.200000000000000000e+01 7.683113914853740116e-10 -5.991464546339670960e+00 nan
-5.392834125867457251e-02 1.141355781961505590e-02 -2.946942109384559139e+00 2.100000000000000000e+01 7.683125917318965506e-10 -5.991464546339670072e+00 nan
-5.129329362066570308e-02 1.097092614375019815e-02 -2.995732273553991298e+00 2.000000000000000000e+01 7.683132330275404158e-10 -5.991464546339669184e+00 nan
-4.866517121439244142e-02 1.079487334386308554e-02 -3.047025567941541890e+00 1.900000000000000000e+01 7.683140242516254509e-10 -5.991464546339668296e+00 nan
-4.604393773451449096e-02 1.036331199415271680e-02 -3.101092789211817635e+00 1.800000000000000000e+01 7.683143890350416208e-10 -5.991464546339668296e+00 nan
-4.342955716043997438e-02 1.010063100368528179e-02 -3.158251203051766431e+00 1.700000000000000000e+01 7.683146112330254770e-10 -5.991464546339668296e+00 nan
-4.082199375335541364e-02 1.028598073604063481e-02 -3.218875824868201452e+00 1.600000000000000000e+01 7.683149729311998235e-10 -5.991464546339667407e+00 nan
-3.822121205329437332e-02 9.305390792109912573e-03 -3.283414346005772533e+00 1.500000000000000000e+01 7.683156485439151557e-10 -5.991464546339666519e+00 nan
-3.562717687624408075e-02 9.549263056158227916e-03 -3.352407217492724190e+00 1.400000000000000000e+01 7.683160973858863264e-10 -5.991464546339666519e+00 nan
-3.303985331128949515e-02 9.565813528373549174e-03 -3.426515189646445858e+00 1.300000000000000000e+01 7.683165279919097100e-10 -5.991464546339665631e+00 nan
-3.045920671779423633e-02 8.369199487243074789e-03 -3.506557897319982242e+00 1.200000000000000000e+01 7.683166894086054938e-10 -5.991464546339665631e+00 nan
-2.788520272261777941e-02 7.898526742907642853e-03 -3.593569274309611927e+00 1.100000000000000000e+01 7.683168188303649487e-10 -5.991464546339665631e+00 nan
-2.531780721736837450e-02 8.280413857992646037e-03 -3.688879454113936696e+00 1.000000000000000000e+01 7.683170641336592564e-10 -5.991464546339665631e+00 nan
-2.275698635569114656e-02 7.573387920232817032e-03 -3.794239969771763032e+00 9.000000000000000000e+00 7.683176858787922535e-10 -5.991464546339664743e+00 nan
-2.020270655059082723e-02 6.365487166127421249e-03 -3.912023005428146405e+00 8.000000000000000000e+00 7.683179640583429907e-10 -5.991464546339664743e+00 nan
-1.765493447178859837e-02 5.788561421833758255e-03 -4.045554398052669143e+00 7.000000000000000000e+00 7.683194886527039272e-10 -5.991464546339662967e+00 nan
-1.511363704311249889e-02 5.572935191262004713e-03 -4.199705077879927195e+00 6.000000000000000000e+00 7.683195429218873093e-10 -5.991464546339662967e+00 nan
-1.257878143992094411e-02 4.484474711702366757e-03 -4.382026634673882093e+00 5.000000000000000000e+00 7.683196988001099988e-10 -5.991464546339662967e+00 nan
-1.005033508655878149e-02 3.226173288828807807e-03 -4.605170185988091802e+00 4.000000000000000000e+00 7.683210370333064663e-10 -5.991464546339661190e+00 nan
-7.528265653845442329e-03 3.138769701528836779e-03 -4.892852258439872593e+00 3.000000000000000000e+00 7.683212107853737702e-10 -5.991464546339661190e+00 nan
-5.012541056594696509e-03 2.534947405009997830e-03 -5.298317366548037199e+00 2.000000000000000000e+00 7.683216085241048805e-10 -5.991464546339661190e+00 nan
-2.503129451165507936e-03 1.699188937196766721e-03 -5.298317366548037199e+00 1.000000000000000000e+00 7.683219363830083749e-10 -5.991464546339660302e+00 nan
